District/ Barangay,City/ Major Area,zip_code,PORT CODE,ODZ FLAG
CANSUAGWIT,LOON,,TAG,DEL
CANSUBAYON,LOON,,TAG,ODZ
CANTAM-IS BAGO,LOON,,TAG,ODZ
CANTAM-IS BASLAY,LOON,,TAG,ODZ
CANTAONGON,LOON,,TAG,ODZ
CANTUMOCAD,LOON,,TAG,DEL
CATAGBACAN HANDIG,LOON,,TAG,DEL
CATAGBACAN NORTE,LOON,,TAG,DEL
CATAGBACAN SUR,LOON,,TAG,DEL
COGON NORTE POBLACION,LOON,,TAG,DEL
COGON SUR,LOON,,TAG,DEL
CUASI,LOON,,TAG,DEL
GENOMOAN,LOON,,TAG,ODZ
LINTUAN,LOON,,TAG,DEL
LOOC,LOON,,TAG,ODZ
MOCPOC NORTE,LOON,,TAG,DEL
MOCPOC SUR,LOON,,TAG,DEL
MOTO NORTE POBLACION,LOON,,TAG,DEL
MOTO SUR POBLACION,LOON,,TAG,DEL
NAGTUANG,LOON,,TAG,DEL
NAPO POBLACION,LOON,,TAG,DEL
NUEVA VIDA,LOON,,TAG,DEL
PANANGQUILON,LOON,,TAG,DEL
PANTUDLAN,LOON,,TAG,ODZ
PIG-OT,LOON,,TAG,DEL
PONDOL,LOON,,TAG,DEL
QUINOBCOBAN,LOON,,TAG,DEL
SONDOL,LOON,,TAG,DEL
SONG-ON,LOON,,TAG,DEL
TALISAY,LOON,,TAG,ODZ
TAN-AWAN,LOON,,TAG,ODZ
TANGNAN,LOON,,TAG,DEL
TAYTAY,LOON,,TAG,DEL
TICUGAN,LOON,,TAG,ODZ
TIWI,LOON,,TAG,ODZ
TONTONAN,LOON,,TAG,DEL
TUBODACU,LOON,,TAG,DEL
TUBODIO,LOON,,TAG,ODZ
TUBUAN,LOON,,TAG,ODZ
UBAYON,LOON,,TAG,DEL
UBOJAN,LOON,,TAG,DEL
ABACA,MABINI,,TAG,DEL
ABAD SANTOS,MABINI,,TAG,ODZ
AGUIPO,MABINI,,TAG,DEL
BAYBAYON,MABINI,,TAG,DEL
BULAWAN,MABINI,,TAG,DEL
CABIDIAN,MABINI,,TAG,DEL
CAWAYANAN,MABINI,,TAG,DEL
CONCEPCION,MABINI,,TAG,DEL
DEL MAR,MABINI,,TAG,DEL
LUNSODAAN,MABINI,,TAG,DEL
MARCELO,MABINI,,TAG,DEL
MINOL,MABINI,,TAG,DEL
PARAISO,MABINI,,TAG,DEL
POBLACION I,MABINI,,TAG,DEL
POBLACION II,MABINI,,TAG,DEL
SAN ISIDRO,MABINI,,TAG,DEL
SAN JOSE,MABINI,,TAG,DEL
SAN RAFAEL,MABINI,,TAG,DEL
SAN ROQUE,MABINI,,TAG,DEL
TAMBO,MABINI,,TAG,DEL
TANGKIGAN,MABINI,,TAG,DEL
VALAGA,MABINI,,TAG,DEL
AGAHAY,MARIBOJOC,,TAG,DEL
ALIGUAY,MARIBOJOC,,TAG,DEL
ANISLAG,MARIBOJOC,,TAG,DEL
BATO CABAWAN,MARIBOJOC,,TAG,DEL
BAYACABAO,MARIBOJOC,,TAG,DEL
BOOD,MARIBOJOC,,TAG,DEL
BUSAO,MARIBOJOC,,TAG,DEL
CABAWAN,MARIBOJOC,,TAG,ODZ
CANDAVID,MARIBOJOC,,TAG,ODZ
DIPATLONG,MARIBOJOC,,TAG,DEL
GUIWANON,MARIBOJOC,,TAG,DEL
JANDIG,MARIBOJOC,,TAG,ODZ
LAGTANGON,MARIBOJOC,,TAG,DEL
LINCOD,MARIBOJOC,,TAG,DEL
PAGNITOAN,MARIBOJOC,,TAG,ODZ
POBLACION,MARIBOJOC,,TAG,DEL
PUNSOD,MARIBOJOC,,TAG,DEL
PUNTA CRUZ,MARIBOJOC,,TAG,DEL
SAN ISIDRO,MARIBOJOC,,TAG,ODZ
SAN ROQUE (AGHAO),MARIBOJOC,,TAG,DEL
SAN VICENTE,MARIBOJOC,,TAG,DEL
TINIBGAN,MARIBOJOC,,TAG,ODZ
TORIL,MARIBOJOC,,TAG,DEL
BALICASAG,PANGLAO,,TAG,ODZ
BIL-ISAN,PANGLAO,,TAG,DEL
BOLOD,PANGLAO,,TAG,DEL
DANAO,PANGLAO,,TAG,DEL
DOLJO,PANGLAO,,TAG,DEL
LIBAONG,PANGLAO,,TAG,DEL
LOOC,PANGLAO,,TAG,DEL
LOURDES,PANGLAO,,TAG,DEL
POBLACION,PANGLAO,,TAG,DEL
TANGNAN,PANGLAO,,TAG,DEL
TAWALA,PANGLAO,,TAG,DEL
BAGUMBAYAN,PILAR,,TAG,DEL
BAYONG,PILAR,,TAG,DEL
BUENASUERTE,PILAR,,TAG,DEL
CAGAWASAN,PILAR,,TAG,DEL
CANSUNGAY,PILAR,,TAG,DEL
CATAGDAAN,PILAR,,TAG,DEL
DEL PILAR,PILAR,,TAG,DEL
ESTACA,PILAR,,TAG,DEL
INAGHUBAN,PILAR,,TAG,DEL
LUMBAY,PILAR,,TAG,DEL
PAMACSALAN,PILAR,,TAG,DEL
POBLACION,PILAR,,TAG,DEL
RIZAL,PILAR,,TAG,DEL
SAN CARLOS,PILAR,,TAG,DEL
SAN ISIDRO,PILAR,,TAG,DEL
SAN VICENTE,PILAR,,TAG,DEL
AGUINING,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
BASIAO,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
BAUD,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
BAYOG,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
BOGO,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
BONBONON,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
BUTAN,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
CAMPAMANOG,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
CANMANGAO,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
GAUS,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
KABANGKALAN,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
LAPINIG,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
LIPATA,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
POBLACION,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
POPOO,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
SAGUISE,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
SAN JOSE (TAWID),PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
SAN VICENTE,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
SANTO ROSARIO,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
TILMOBO,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
TUGAS,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
TUGNAO,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
VILLA MILAGROSA,PRESIDENT CARLOS P. GARCIA (PITOGO),,TAG,ODZ
CALANGAHAN,SAGBAYAN (BORJA),,TAG,DEL
CANMANO,SAGBAYAN (BORJA),,TAG,DEL
CANMAYA CENTRO,SAGBAYAN (BORJA),,TAG,DEL
CANMAYA DIOT,SAGBAYAN (BORJA),,TAG,DEL
DAGNAWAN,SAGBAYAN (BORJA),,TAG,DEL
KABASACAN,SAGBAYAN (BORJA),,TAG,DEL
KAGAWASAN,SAGBAYAN (BORJA),,TAG,DEL
KATIPUNAN,SAGBAYAN (BORJA),,TAG,DEL
LANGTAD,SAGBAYAN (BORJA),,TAG,DEL
LIBERTAD NORTE,SAGBAYAN (BORJA),,TAG,DEL
LIBERTAD SUR,SAGBAYAN (BORJA),,TAG,DEL
MANTALONGON,SAGBAYAN (BORJA),,TAG,DEL
POBLACION,SAGBAYAN (BORJA),,TAG,DEL
SAGBAYAN SUR,SAGBAYAN (BORJA),,TAG,DEL
SAN AGUSTIN,SAGBAYAN (BORJA),,TAG,DEL
SAN ANTONIO,SAGBAYAN (BORJA),,TAG,DEL
SAN ISIDRO,SAGBAYAN (BORJA),,TAG,DEL
SAN RAMON,SAGBAYAN (BORJA),,TAG,DEL
SAN ROQUE,SAGBAYAN (BORJA),,TAG,ODZ
SAN VICENTE NORTE,SAGBAYAN (BORJA),,TAG,DEL
SAN VICENTE SUR,SAGBAYAN (BORJA),,TAG,DEL
SANTA CATALINA,SAGBAYAN (BORJA),,TAG,DEL
SANTA CRUZ,SAGBAYAN (BORJA),,TAG,DEL
UBOJAN,SAGBAYAN (BORJA),,TAG,DEL
ABEHILAN,SAN ISIDRO,,TAG,ODZ
BARYONG DAAN,SAN ISIDRO,,TAG,DEL
BAUNOS,SAN ISIDRO,,TAG,ODZ
CABANUGAN,SAN ISIDRO,,TAG,DEL
CAIMBANG,SAN ISIDRO,,TAG,ODZ
CAMBANSAG,SAN ISIDRO,,TAG,ODZ
CANDUNGAO,SAN ISIDRO,,TAG,ODZ
CANSAGUE NORTE,SAN ISIDRO,,TAG,ODZ
CANSAGUE SUR,SAN ISIDRO,,TAG,ODZ
CAUSWAGAN SUR,SAN ISIDRO,,TAG,DEL
MASONOY,SAN ISIDRO,,TAG,DEL
POBLACION,SAN ISIDRO,,TAG,DEL
BAYONGAN,SAN MIGUEL,,TAG,DEL
BUGANG,SAN MIGUEL,,TAG,DEL
CABANGAHAN,SAN MIGUEL,,TAG,DEL
CALUASAN,SAN MIGUEL,,TAG,DEL
CAMANAGA,SAN MIGUEL,,TAG,DEL
CAMBANGAY NORTE,SAN MIGUEL,,TAG,DEL
CAPAYAS,SAN MIGUEL,,TAG,DEL
CORAZON,SAN MIGUEL,,TAG,DEL
GARCIA,SAN MIGUEL,,TAG,DEL
HAGBUYO,SAN MIGUEL,,TAG,DEL
KAGAWASAN,SAN MIGUEL,,TAG,DEL
MAHAYAG,SAN MIGUEL,,TAG,DEL
POBLACION,SAN MIGUEL,,TAG,DEL
SAN ISIDRO,SAN MIGUEL,,TAG,DEL
SAN JOSE,SAN MIGUEL,,TAG,DEL
SAN VICENTE,SAN MIGUEL,,TAG,DEL
SANTO NINO,SAN MIGUEL,,TAG,DEL
TOMOC,SAN MIGUEL,,TAG,DEL
BAYAWAHAN,SEVILLA,,TAG,ODZ
CABANCALAN,SEVILLA,,TAG,ODZ
CALINGA-AN,SEVILLA,,TAG,DEL
CALINGINAN NORTE,SEVILLA,,TAG,DEL
CALINGINAN SUR,SEVILLA,,TAG,DEL
CAMBAGUI,SEVILLA,,TAG,DEL
EWON,SEVILLA,,TAG,ODZ
GUINOB-AN,SEVILLA,,TAG,DEL
LAGTANGAN,SEVILLA,,TAG,DEL
LICOLICO,SEVILLA,,TAG,ODZ
LOBGOB,SEVILLA,,TAG,DEL
MAGSAYSAY,SEVILLA,,TAG,DEL
POBLACION,SEVILLA,,TAG,DEL
ABACHANAN,SIERRA BULLONES,,TAG,DEL
ANIBONGAN,SIERRA BULLONES,,TAG,DEL
BUGSOC,SIERRA BULLONES,,TAG,DEL
CAHAYAG,SIERRA BULLONES,,TAG,DEL
CANLANGIT,SIERRA BULLONES,,TAG,DEL
CANTA-UB,SIERRA BULLONES,,TAG,ODZ
CASILAY,SIERRA BULLONES,,TAG,DEL
CONCEPCION,SIERRA BULLONES,,TAG,DEL
DANICOP,SIERRA BULLONES,,TAG,DEL
DUSITA,SIERRA BULLONES,,TAG,DEL
LA UNION,SIERRA BULLONES,,TAG,DEL
LATABAN,SIERRA BULLONES,,TAG,DEL
MAGSAYSAY,SIERRA BULLONES,,TAG,DEL
MAN-OD,SIERRA BULLONES,,TAG,DEL
MATIN-AO,SIERRA BULLONES,,TAG,DEL
POBLACION,SIERRA BULLONES,,TAG,DEL
SALVADOR,SIERRA BULLONES,,TAG,DEL
SAN AGUSTIN,SIERRA BULLONES,,TAG,DEL
SAN ISIDRO,SIERRA BULLONES,,TAG,DEL
SAN JOSE,SIERRA BULLONES,,TAG,DEL
SAN JUAN,SIERRA BULLONES,,TAG,DEL
SANTA CRUZ,SIERRA BULLONES,,TAG,DEL
VILLA GARCIA,SIERRA BULLONES,,TAG,DEL
ABUCAY NORTE,SIKATUNA,,TAG,DEL
ABUCAY SUR,SIKATUNA,,TAG,DEL
BADIANG,SIKATUNA,,TAG,DEL
BAHAYBAHAY,SIKATUNA,,TAG,DEL
CAMBUAC NORTE,SIKATUNA,,TAG,DEL
CAMBUAC SUR,SIKATUNA,,TAG,DEL
CANAGONG,SIKATUNA,,TAG,DEL
LIBJO,SIKATUNA,,TAG,DEL
POBLACION I,SIKATUNA,,TAG,DEL
POBLACION II,SIKATUNA,,TAG,DEL
BOOL,TAGBILARAN CITY (CAPITAL),,TAG,DEL
BOOY,TAGBILARAN CITY (CAPITAL),,TAG,DEL
CABAWAN,TAGBILARAN CITY (CAPITAL),,TAG,DEL
CAUSEWAY,TAGBILARAN CITY (CAPITAL),,TAG,DEL
COGON,TAGBILARAN CITY (CAPITAL),,TAG,DEL
DAMPAS,TAGBILARAN CITY (CAPITAL),,TAG,DEL
DAO,TAGBILARAN CITY (CAPITAL),,TAG,DEL
MANGA,TAGBILARAN CITY (CAPITAL),,TAG,DEL
MANSASA,TAGBILARAN CITY (CAPITAL),,TAG,DEL
POBLACION I,TAGBILARAN CITY (CAPITAL),,TAG,DEL
POBLACION II,TAGBILARAN CITY (CAPITAL),,TAG,DEL
POBLACION III,TAGBILARAN CITY (CAPITAL),,TAG,DEL
SAN ISIDRO,TAGBILARAN CITY (CAPITAL),,TAG,DEL
TALOTO,TAGBILARAN CITY (CAPITAL),,TAG,DEL
TIPTIP,TAGBILARAN CITY (CAPITAL),,TAG,DEL
UBUJAN,TAGBILARAN CITY (CAPITAL),,TAG,DEL
BAGACAY,TALIBON,,TAG,DEL
BALINTAWAK,TALIBON,,TAG,DEL
BURGOS,TALIBON,,TAG,DEL
BUSALIAN,TALIBON,,TAG,ODZ
CALITUBAN,TALIBON,,TAG,ODZ
CATABAN,TALIBON,,TAG,ODZ
GUINDACPAN,TALIBON,,TAG,ODZ
MAGSAYSAY,TALIBON,,TAG,ODZ
MAHANAY,TALIBON,,TAG,ODZ
NOCNOCAN,TALIBON,,TAG,ODZ
POBLACION,TALIBON,,TAG,DEL
RIZAL,TALIBON,,TAG,DEL
SAG,TALIBON,,TAG,ODZ
SAN AGUSTIN,TALIBON,,TAG,DEL
SAN CARLOS,TALIBON,,TAG,DEL
SAN FRANCISCO,TALIBON,,TAG,DEL
SAN ISIDRO,TALIBON,,TAG,DEL
SAN JOSE,TALIBON,,TAG,DEL
SAN PEDRO,TALIBON,,TAG,DEL
SAN ROQUE,TALIBON,,TAG,DEL
SANTO NINO,TALIBON,,TAG,DEL
SIKATUNA,TALIBON,,TAG,DEL
SUBA,TALIBON,,TAG,ODZ
TANGHALIGUE,TALIBON,,TAG,DEL
ZAMORA,TALIBON,,TAG,DEL
BANLASAN,TRINIDAD,,TAG,ODZ
BONGBONG,TRINIDAD,,TAG,DEL
CATOOGAN,TRINIDAD,,TAG,DEL
GUINOBATAN,TRINIDAD,,TAG,DEL
HINLAYAGAN ILAUD,TRINIDAD,,TAG,DEL
HINLAYAGAN ILAYA,TRINIDAD,,TAG,DEL
KAUSWAGAN,TRINIDAD,,TAG,ODZ
KINAN-OAN,TRINIDAD,,TAG,DEL
LA UNION,TRINIDAD,,TAG,DEL
LA VICTORIA,TRINIDAD,,TAG,DEL
MABUHAY CABIGOHAN,TRINIDAD,,TAG,DEL
MAHAGBU,TRINIDAD,,TAG,DEL
MANUEL M. ROXAS,TRINIDAD,,TAG,DEL
POBLACION,TRINIDAD,,TAG,DEL
SAN ISIDRO,TRINIDAD,,TAG,ODZ
SAN VICENTE,TRINIDAD,,TAG,DEL
SANTO TOMAS,TRINIDAD,,TAG,DEL
SOOM,TRINIDAD,,TAG,DEL
TAGUM NORTE,TRINIDAD,,TAG,DEL
TAGUM SUR,TRINIDAD,,TAG,DEL
BAGONGBANWA,TUBIGON,,TAG,ODZ
BANLASAN,TUBIGON,,TAG,DEL
BATASAN (BATASAN ISLAND),TUBIGON,,TAG,ODZ
BILANGBILANGAN (ISLAND),TUBIGON,,TAG,ODZ
BOSONGON,TUBIGON,,TAG,DEL
BUENOS AIRES,TUBIGON,,TAG,DEL
BUNACAN,TUBIGON,,TAG,DEL
CABULIHAN,TUBIGON,,TAG,DEL
CAHAYAG,TUBIGON,,TAG,DEL
CAWAYANAN,TUBIGON,,TAG,DEL
CENTRO POBLACION,TUBIGON,,TAG,DEL
GENONOCAN,TUBIGON,,TAG,ODZ
GUIWANON,TUBIGON,,TAG,DEL
ILIHAN NORTE,TUBIGON,,TAG,DEL
ILIHAN SUR,TUBIGON,,TAG,DEL
LIBERTAD,TUBIGON,,TAG,DEL
MACAAS,TUBIGON,,TAG,DEL
MATABAO,TUBIGON,,TAG,DEL
MOCABOC ISLAND,TUBIGON,,TAG,ODZ
PANADTARAN,TUBIGON,,TAG,DEL
PANAYTAYON,TUBIGON,,TAG,DEL
PANDAN,TUBIGON,,TAG,DEL
PANGAPASAN (PANGAPASAN ISLAND),TUBIGON,,TAG,ODZ
PINAYAGAN NORTE,TUBIGON,,TAG,DEL
PINAYAGAN SUR,TUBIGON,,TAG,DEL
POOC OCCIDENTAL POBLACION,TUBIGON,,TAG,DEL
POOC ORIENTAL POBLACION,TUBIGON,,TAG,DEL
POTOHAN,TUBIGON,,TAG,DEL
TALENCERAS,TUBIGON,,TAG,DEL
TAN-AWAN,TUBIGON,,TAG,ODZ
TINANGNAN,TUBIGON,,TAG,DEL
UBAY ISLAND,TUBIGON,,TAG,ODZ
UBOJAN,TUBIGON,,TAG,DEL
VILLANUEVA,TUBIGON,,TAG,DEL
ACHILA,UBAY,,TAG,DEL
"BAY ANG, NORTE/ESTE",UBAY,,TAG,DEL
BENLIW,UBAY,,TAG,DEL
BIABAS,UBAY,,TAG,DEL
BIABAS,UBAY,,TAG,DEL
BOOD,UBAY,,TAG,DEL
BULILIS,UBAY,,TAG,DEL
CAGTING,UBAY,,TAG,DEL
CAGTING,UBAY,,TAG,DEL
CAGTING,UBAY,,TAG,DEL
CAGTING,UBAY,,TAG,DEL
CAGTING,UBAY,,TAG,DEL
CAGTING,UBAY,,TAG,DEL
CALANGAMAN,UBAY,,TAG,DEL
CAMALIAN,UBAY,,TAG,DEL
CAMAMBUGAN,UBAY,,TAG,DEL
CASATE,UBAY,,TAG,DEL
CUYA,UBAY,,TAG,DEL
FATIMA,UBAY,,TAG,DEL
FATIMA,UBAY,,TAG,DEL
FATIMA,UBAY,,TAG,DEL
FATIMA,UBAY,,TAG,DEL
FATIMA,UBAY,,TAG,DEL
FATIMA,UBAY,,TAG,DEL
FATIMA,UBAY,,TAG,DEL
FATIMA,UBAY,,TAG,ODZ
GABI,UBAY,,TAG,DEL
GUINTABOAN,UBAY,,TAG,DEL
HAMBABAURAN,UBAY,,TAG,DEL
HUMAYHUMAY,UBAY,,TAG,DEL
ILIHAN,UBAY,,TAG,DEL
IMELDA,UBAY,,TAG,DEL
JUAGDAN,UBAY,,TAG,DEL
KATARUNGAN,UBAY,,TAG,DEL
KATARUNGAN,UBAY,,TAG,DEL
KATARUNGAN,UBAY,,TAG,DEL
KATARUNGAN,UBAY,,TAG,DEL
KATARUNGAN,UBAY,,TAG,DEL
KATARUNGAN,UBAY,,TAG,DEL
KATARUNGAN,UBAY,,TAG,DEL
LOMANGOG,UBAY,,TAG,DEL
PAG-ASA,UBAY,,TAG,DEL
PANGPANG,UBAY,,TAG,DEL
POBLACION,UBAY,,TAG,DEL
POBLACION,UBAY,,TAG,DEL
POBLACION,UBAY,,TAG,DEL
POBLACION,UBAY,,TAG,DEL
POBLACION,UBAY,,TAG,DEL
POBLACION,UBAY,,TAG,DEL
POBLACION,UBAY,,TAG,DEL
POBLACION,UBAY,,TAG,DEL
SAN FRANCISCO,UBAY,,TAG,DEL
SAN FRANCISCO,UBAY,,TAG,DEL
SAN ISIDRO,UBAY,,TAG,DEL
SAN ISIDRO,UBAY,,TAG,DEL
SAN ISIDRO,UBAY,,TAG,DEL
SAN ISIDRO,UBAY,,TAG,DEL
SAN ISIDRO,UBAY,,TAG,DEL
SAN ISIDRO,UBAY,,TAG,DEL
SAN ISIDRO,UBAY,,TAG,DEL
SAN PASCUAL,UBAY,,TAG,DEL
SAN VICENTE,UBAY,,TAG,DEL
SENTINILA,UBAY,,TAG,DEL
SENTINILA,UBAY,,TAG,DEL
SENTINILA,UBAY,,TAG,DEL
SENTINILA,UBAY,,TAG,DEL
SENTINILA,UBAY,,TAG,DEL
SENTINILA,UBAY,,TAG,DEL
SENTINILA,UBAY,,TAG,DEL
SINANDIGAN,UBAY,,TAG,DEL
SINANDIGAN,UBAY,,TAG,DEL
SINANDIGAN,UBAY,,TAG,DEL
SINANDIGAN,UBAY,,TAG,DEL
SINANDIGAN,UBAY,,TAG,DEL
SINANDIGAN,UBAY,,TAG,DEL
SINANDIGAN,UBAY,,TAG,DEL
TAPAL,UBAY,,TAG,DEL
TAPAL,UBAY,,TAG,DEL
TAPAL,UBAY,,TAG,DEL
TAPAL,UBAY,,TAG,DEL
TAPAL,UBAY,,TAG,DEL
TAPAL,UBAY,,TAG,DEL
TAPAL,UBAY,,TAG,DEL
TAPAL,UBAY,,TAG,DEL
TAPON,UBAY,,TAG,DEL
TAPON,UBAY,,TAG,DEL
TAPON,UBAY,,TAG,DEL
TAPON,UBAY,,TAG,DEL
TAPON,UBAY,,TAG,DEL
TAPON,UBAY,,TAG,DEL
TAPON,UBAY,,TAG,DEL
TIPOLO,UBAY,,TAG,DEL
TUBOG,UBAY,,TAG,DEL
TUBORAN,UBAY,,TAG,DEL
UNION,UBAY,,TAG,DEL
UNION,UBAY,,TAG,DEL
UNION,UBAY,,TAG,DEL
UNION,UBAY,,TAG,DEL
UNION,UBAY,,TAG,DEL
UNION,UBAY,,TAG,DEL
UNION,UBAY,,TAG,DEL
ADLAWAN,VALENCIA,,TAG,DEL
ANAS,VALENCIA,,TAG,DEL
ANONANG,VALENCIA,,TAG,ODZ
ANOYON,VALENCIA,,TAG,ODZ
BALINAGASAO,VALENCIA,,TAG,ODZ
BANDERAHAN (UPPER GINOPOLAN),VALENCIA,,TAG,ODZ
BOTONG,VALENCIA,,TAG,ODZ
BUYOG,VALENCIA,,TAG,ODZ
CANDUAO OCCIDENTAL,VALENCIA,,TAG,DEL
CANDUAO ORIENTAL,VALENCIA,,TAG,DEL
CANLUSONG,VALENCIA,,TAG,DEL
CANMANICO,VALENCIA,,TAG,DEL
CANSIBAO,VALENCIA,,TAG,DEL
CATUG-A,VALENCIA,,TAG,DEL
CUTCUTAN,VALENCIA,,TAG,DEL
DANAO,VALENCIA,,TAG,ODZ
GENOVEVA,VALENCIA,,TAG,ODZ
GINOPOLAN (GINOPOLAN PROPER),VALENCIA,,TAG,ODZ
LA VICTORIA,VALENCIA,,TAG,ODZ
LANTANG,VALENCIA,,TAG,ODZ
LIMOCON,VALENCIA,,TAG,ODZ
LOCTOB,VALENCIA,,TAG,DEL
MAGSAYSAY,VALENCIA,,TAG,DEL
MARAWIS,VALENCIA,,TAG,ODZ
MAUBO,VALENCIA,,TAG,ODZ
NAILO,VALENCIA,,TAG,ODZ
OMJON,VALENCIA,,TAG,ODZ
PANGI-AN,VALENCIA,,TAG,ODZ
POBLACION OCCIDENTAL,VALENCIA,,TAG,DEL
POBLACION ORIENTAL,VALENCIA,,TAG,DEL
SIMANG,VALENCIA,,TAG,DEL
TAUG,VALENCIA,,TAG,DEL
TAUSION,VALENCIA,,TAG,ODZ
TAYTAY,VALENCIA,,TAG,ODZ
TICUM,VALENCIA,,TAG,ODZ
AGCABUGAO,CUARTERO,,RXS,ODZ
AGDAHON,CUARTERO,,RXS,ODZ
AGNAGA,CUARTERO,,RXS,ODZ
ANGUB,CUARTERO,,RXS,DEL
BALINGASAG,CUARTERO,,RXS,ODZ
BITO-ON ILAWOD,CUARTERO,,RXS,DEL
BITO-ON ILAYA,CUARTERO,,RXS,DEL
BUN-OD,CUARTERO,,RXS,ODZ
CARATAYA,CUARTERO,,RXS,ODZ
LUNAYAN,CUARTERO,,RXS,ODZ
MAHABANG SAPA,CUARTERO,,RXS,ODZ
MAHUNOD HUNOD,CUARTERO,,RXS,ODZ
MAINDANG,CUARTERO,,RXS,ODZ
MAINIT,CUARTERO,,RXS,ODZ
MALAGAB-I,CUARTERO,,RXS,ODZ
NAGBA,CUARTERO,,RXS,ODZ
POBLACION ILAWOD,CUARTERO,,RXS,DEL
POBLACION ILAYA,CUARTERO,,RXS,DEL
POBLACION TACAS,CUARTERO,,RXS,DEL
PUTI-AN,CUARTERO,,RXS,ODZ
SAN ANTONIO,CUARTERO,,RXS,ODZ
SINABSABAN,CUARTERO,,RXS,ODZ
AGANAN,DAO,,RXS,ODZ
AGTAMBI,DAO,,RXS,ODZ
AGTANGUAY,DAO,,RXS,ODZ
AGUSTIN NAVARRA (ILAS NORTE),DAO,,RXS,ODZ
BALUCUAN,DAO,,RXS,DEL
BITA,DAO,,RXS,ODZ
CENTRO,DAO,,RXS,ODZ
DAPLAS,DAO,,RXS,ODZ
DUYOC,DAO,,RXS,ODZ
ILAS SUR,DAO,,RXS,ODZ
LACARON,DAO,,RXS,ODZ
MALONOY,DAO,,RXS,ODZ
MANHOY,DAO,,RXS,DEL
MAPULANG BATO,DAO,,RXS,ODZ
MATAGNOP,DAO,,RXS,ODZ
NASUNOGAN,DAO,,RXS,DEL
POBLACION ILAWOD,DAO,,RXS,DEL
POBLACION ILAYA,DAO,,RXS,DEL
QUINABCABAN,DAO,,RXS,ODZ
QUINAYUYA,DAO,,RXS,ODZ
CONCEPCION,DUMALAG,,RXS,ODZ
CONSOLACION,DUMALAG,,RXS,ODZ
DOLORES,DUMALAG,,RXS,ODZ
DURAN,DUMALAG,,RXS,ODZ
POBLACION ILAWOD,DUMALAG,,RXS,DEL
POBLACION ILAYA,DUMALAG,,RXS,DEL
SAN AGUSTIN,DUMALAG,,RXS,ODZ
SAN JOSE,DUMALAG,,RXS,DEL
SAN MARTIN,DUMALAG,,RXS,ODZ
SAN MIGUEL,DUMALAG,,RXS,ODZ
SAN RAFAEL,DUMALAG,,RXS,ODZ
SAN ROQUE,DUMALAG,,RXS,ODZ
SANTA CARMEN,DUMALAG,,RXS,ODZ
SANTA CRUZ,DUMALAG,,RXS,DEL
SANTA MONICA,DUMALAG,,RXS,ODZ
SANTA RITA,DUMALAG,,RXS,ODZ
SANTA TERESA,DUMALAG,,RXS,ODZ
SANTO ANGEL,DUMALAG,,RXS,DEL
SANTO NINO,DUMALAG,,RXS,DEL
SANTO ROSARIO,DUMALAG,,RXS,ODZ
AGBATUAN,DUMARAO,,RXS,ODZ
AGLALANA,DUMARAO,,RXS,ODZ
AGLANOT,DUMARAO,,RXS,ODZ
AGSIRAB,DUMARAO,,RXS,ODZ
ALIPASIAWAN,DUMARAO,,RXS,ODZ
ASTORGA,DUMARAO,,RXS,ODZ
BAYOG,DUMARAO,,RXS,ODZ
BUNGSUAN,DUMARAO,,RXS,ODZ
CALAPAWAN,DUMARAO,,RXS,ODZ
CODINGLE,DUMARAO,,RXS,DEL
CUBI,DUMARAO,,RXS,ODZ
DANGULA,DUMARAO,,RXS,DEL
ONGOL ILAWOD,DUMARAO,,RXS,DEL
ONGOL ILAYA,DUMARAO,,RXS,DEL
POBLACION ILAWOD,DUMARAO,,RXS,DEL
POBLACION ILAYA,DUMARAO,,RXS,DEL
SAGRADA FAMILIA,DUMARAO,,RXS,ODZ
