District/ Barangay,City/ Major Area,zip_code,PORT CODE
Luctob,MACALELON,4309,LUC
Mabini Ilaya,MACALELON,4309,LUC
Malabahay,MACALELON,4309,LUC
Olongtao Ibaba,MACALELON,4309,LUC
Padre Herrera,MACALELON,4309,LUC
Pinagbayanan,MACALELON,4309,LUC
Rizal (Pob.),MACALELON,4309,LUC
Castillo (Pob.),MACALELON,4309,LUC
Masipag (Pob.),MACALELON,4309,LUC
San Isidro,MACALELON,4309,LUC
San Jose,MACALELON,4309,LUC
San Vicente,MACALELON,4309,LUC
Tubigan Ibaba,MACALELON,4309,LUC
Vista Hermosa,MACALELON,4309,LUC
Diana,MACONACON,3333,STG
Fely (Pob.),MACONACON,3333,STG
Reina Mercedes,MACONACON,3333,STG
Malasin,MACONACON,3333,STG
Canadam,MACONACON,3333,STG
Santa Marina (Dianggo),MACONACON,3333,STG
Amonoy,MAJAYJAY,4005,LAG
Bakia,MAJAYJAY,4005,LAG
Bukal,MAJAYJAY,4005,LAG
Balanac,MAJAYJAY,4005,LAG
Balayong,MAJAYJAY,4005,LAG
Banilad,MAJAYJAY,4005,LAG
Banti,MAJAYJAY,4005,LAG
Bitaoy,MAJAYJAY,4005,LAG
Botocan,MAJAYJAY,4005,LAG
Burgos,MAJAYJAY,4005,LAG
Pagas,CABANATUAN CITY,3100,NVE
Poblacion,SAN ISIDRO,6345,TAG
Cebu,SAN ISIDRO,6345,STG
Gud,SAN ISIDRO,6345,STG
Patanad,SAN ISIDRO,6345,STG
Ramos East,SAN ISIDRO,6345,STG
Rizal East (Pob.),SAN ISIDRO,6345,STG
Victoria,SAN ISIDRO,6345,STG
Villaflor,SAN ISIDRO,6345,STG
Alua,SAN ISIDRO,6345,NVE
Malapit,SAN ISIDRO,6345,NVE
Poblacion,SAN ISIDRO,6345,NVE
San Roque,SAN ISIDRO,6345,NVE
Tabon,SAN ISIDRO,6345,NVE
Buhing Calipay,SAN ISIDRO,6345,SUG
Del Pilar,SAN ISIDRO,6345,SUG
Pacifico,SAN ISIDRO,6345,SUG
Roxas,SAN ISIDRO,6345,SUG
Santa Paz,SAN ISIDRO,6345,SUG
Santo Nino,SAN ISIDRO,6345,SUG
Tigasao,SAN ISIDRO,6345,SUG
Awai,SAN JACINTO,2431,PGN
Casibong,SAN JACINTO,2431,PGN
Imelda (Decrito),SAN JACINTO,2431,PGN
Labney,SAN JACINTO,2431,PGN
Lobong,SAN JACINTO,2431,PGN
Macayug,SAN JACINTO,2431,PGN
San Guillermo (Poblacion West),SAN JACINTO,2431,PGN
San Jose,SAN JACINTO,2431,PGN
San Roque,SAN JACINTO,2431,PGN
Santa Cruz,SAN JACINTO,2431,PGN
Santo Tomas,SAN JACINTO,2431,PGN
Amboyu-an,SAN JOAQUIN,5024,ILO
Antalon,SAN JOAQUIN,5024,ILO
Bagumbayan,SAN JOAQUIN,5024,ILO
Baybay,SAN JOAQUIN,5024,ILO
Bolbogan,SAN JOAQUIN,5024,ILO
Bulho,SAN JOAQUIN,5024,ILO
Cadluman,SAN JOAQUIN,5024,ILO
Camia,SAN JOAQUIN,5024,ILO
Cata-an,SAN JOAQUIN,5024,ILO
Crossing Dapuyan,SAN JOAQUIN,5024,ILO
Cumarascas,SAN JOAQUIN,5024,ILO
Danawan,SAN JOAQUIN,5024,ILO
Dongoc,SAN JOAQUIN,5024,ILO
Ginot-an,SAN JOAQUIN,5024,ILO
Igbaje,SAN JOAQUIN,5024,ILO
Igbinangon,SAN JOAQUIN,5024,ILO
Igcabutong,SAN JOAQUIN,5024,ILO
Igcaphang,SAN JOAQUIN,5024,ILO
Igcaratong,SAN JOAQUIN,5024,ILO
Igcores,SAN JOAQUIN,5024,ILO
Igdomingding,SAN JOAQUIN,5024,ILO
Igpayong,SAN JOAQUIN,5024,ILO
Langca,SAN JOAQUIN,5024,ILO
Lawigan,SAN JOAQUIN,5024,ILO
Lopez Vito,SAN JOAQUIN,5024,ILO
Mabini Sur,SAN JOAQUIN,5024,ILO
Manhara,SAN JOAQUIN,5024,ILO
Masagud,SAN JOAQUIN,5024,ILO
Mayunoc,SAN JOAQUIN,5024,ILO
Nagquirisan,SAN JOAQUIN,5024,ILO
Nagsipit,SAN JOAQUIN,5024,ILO
Panatan,SAN JOAQUIN,5024,ILO
Pitogo,SAN JOAQUIN,5024,ILO
Cagay-anon,SINACABAN,7203,OZC
Camanse,SINACABAN,7203,OZC
Colupan Alto,SINACABAN,7203,OZC
Colupan Bajo,SINACABAN,7203,OZC
Dinas,SINACABAN,7203,OZC
Estrella,SINACABAN,7203,OZC
Katipunan,SINACABAN,7203,OZC
Libertad Alto,SINACABAN,7203,OZC
Libertad Bajo,SINACABAN,7203,OZC
Poblacion,SINACABAN,7203,OZC
San Isidro Alto,SINACABAN,7203,OZC
San Isidro Bajo,SINACABAN,7203,OZC
San Vicente,SINACABAN,7203,OZC
Senor,SINACABAN,7203,OZC
San Lorenzo Ruiz (Sungan),SINACABAN,7203,OZC
Aguing,SINAIT,2733,VIG
Baliw,SINAIT,2733,VIG
Baracbac,SINAIT,2733,VIG
Battog,SINAIT,2733,VIG
Cabangtalan,SINAIT,2733,VIG
Cabulalaan,SINAIT,2733,VIG
Calingayan,SINAIT,2733,VIG
Dadalaquiten Norte,SINAIT,2733,VIG
Duyayyat,SINAIT,2733,VIG
Jordan,SINAIT,2733,VIG
Katipunan,SINAIT,2733,VIG
Magsaysay,SINAIT,2733,VIG
Marnay,SINAIT,2733,VIG
Nagcullooban,SINAIT,2733,VIG
Nagongburan,SINAIT,2733,VIG
Pacis,SINAIT,2733,VIG
Paratong,SINAIT,2733,VIG
Purag,SINAIT,2733,VIG
Quibit-quibit,SINAIT,2733,VIG
Rang-ay (Pob.),SINAIT,2733,VIG
Sabangan (Marcos),SINAIT,2733,VIG
Santa Cruz,SINAIT,2733,VIG
Sapriana,SINAIT,2733,VIG
Teppeng,SINAIT,2733,VIG
Ubbog,SINAIT,2733,VIG
Bago,SINDANGAN,7112,DPL
Bitoon,SINDANGAN,7112,DPL
Don Ricardo Macias (Dinobot),SINDANGAN,7112,DPL
Inuman,SINDANGAN,7112,DPL
Lagag,SINDANGAN,7112,DPL
Lapero,SINDANGAN,7112,DPL
Maras,SINDANGAN,7112,DPL
Misok,SINDANGAN,7112,DPL
Nato,SINDANGAN,7112,DPL
Tulalian,SANTO TOMAS,4234,PAB
Binahaan,PAGBILAO,4302,LUC
Villa Concepcion,ROXAS,3320,STG
Milagrosa,SANTA CATALINA,2701,VIG
Nagbalaye,SANTA CATALINA,2701,VIG
Poblacion,SANTA CATALINA,2701,VIG
San Jose,SANTA CATALINA,2701,VIG
San Miguel,SANTA CATALINA,2701,VIG
Santo Rosario,SANTA CATALINA,2701,VIG
Alacaak,SANTA CRUZ,8001,SJI
Casague,SANTA CRUZ,8001,SJI
Lumangbayan,SANTA CRUZ,8001,SJI
Pinagturilan (San Pedro),SANTA CRUZ,8001,SJI
San Vicente,SANTA CRUZ,8001,SJI
Poblacion II (Barangay 2),SANTA CRUZ,8001,SJI
Amarao,SANTA CRUZ,8001,VIG
Bacsayan,SANTA CRUZ,8001,VIG
Bayugao Este,SANTA CRUZ,8001,VIG
Besalan,SANTA CRUZ,8001,VIG
Bugbuga,SANTA CRUZ,8001,VIG
Camanggaan,SANTA CRUZ,8001,VIG
Capariaan,SANTA CRUZ,8001,VIG
Coscosnong,SANTA CRUZ,8001,VIG
Dili,SANTA CRUZ,8001,VIG
Gabor Norte,SANTA CRUZ,8001,VIG
Lalong,SANTA CRUZ,8001,VIG
Las-ud,SANTA CRUZ,8001,VIG
Mantanas,SANTA CRUZ,8001,VIG
Padaoil,SANTA CRUZ,8001,VIG
Pattiqui,SANTA CRUZ,8001,VIG
Pilar,SANTA CRUZ,8001,VIG
Poblacion Este,SANTA CRUZ,8001,VIG
Poblacion Weste,SANTA CRUZ,8001,VIG
Poblacion Sur,SANTA CRUZ,8001,VIG
Quinsoriano,SANTA CRUZ,8001,VIG
San Antonio,SANTA CRUZ,8001,VIG
San Pedro,SANTA CRUZ,8001,VIG
Sevilla,SANTA CRUZ,8001,VIG
Suyo,SANTA CRUZ,8001,VIG
Turod,SANTA CRUZ,8001,VIG
Villa Garcia,SANTA CRUZ,8001,VIG
Villa Laurencia,SANTA CRUZ,8001,VIG
Bolitoc,SANTA CRUZ,8001,OGP
Bayto,SANTA CRUZ,8001,OGP
Canaynayan,SANTA CRUZ,8001,OGP
Guinabon,SANTA CRUZ,8001,OGP
Lipay,SANTA CRUZ,8001,OGP
Lucapon North,SANTA CRUZ,8001,OGP
Malabago,SANTA CRUZ,8001,OGP
Naulo,SANTA CRUZ,8001,OGP
Pagatpat,SANTA CRUZ,8001,OGP
Sabang,SANTA CRUZ,8001,OGP
Poblacion South,SANTA CRUZ,8001,OGP
Tabalong,SANTA CRUZ,8001,OGP
Tubotubo South,SANTA CRUZ,8001,OGP
Astorga,SANTA CRUZ,8001,DVO
Coronon,SANTA CRUZ,8001,DVO
Inawayan,SANTA CRUZ,8001,DVO
Matutungan,SANTA CRUZ,8001,DVO
Zone I (Pob.),SANTA CRUZ,8001,DVO
Saliducon,SANTA CRUZ,8001,DVO
Sinoron,SANTA CRUZ,8001,DVO
Tibolo,SANTA CRUZ,8001,DVO
Zone II (Pob.),SANTA CRUZ,8001,DVO
Zone IV (Pob.),SANTA CRUZ,8001,DVO
Maculay,VINCENZO A. SAGUN,7036,ZAM
Maraya,VINCENZO A. SAGUN,7036,ZAM
Sagucan,VINCENZO A. SAGUN,7036,ZAM
Waling-waling,VINCENZO A. SAGUN,7036,ZAM
Ambulon,VINCENZO A. SAGUN,7036,ZAM
Abkir,VINTAR,2915,LAO
Alsem,VINTAR,2915,LAO
Bago,VINTAR,2915,LAO
Bulbulala,VINTAR,2915,LAO
Cabangaran,VINTAR,2915,LAO
Cabayo,VINTAR,2915,LAO
Cabisocolan,VINTAR,2915,LAO
Canaam,VINTAR,2915,LAO
Columbia,VINTAR,2915,LAO
Dagupan,VINTAR,2915,LAO
Pedro F. Alviar (Diaton),VINTAR,2915,LAO
Dipilat,VINTAR,2915,LAO
Esperanza,VINTAR,2915,LAO
Ester,VINTAR,2915,LAO
Lubnac,VINTAR,2915,LAO
Alejo Malasig,VINTAR,2915,LAO
Manarang,VINTAR,2915,LAO
Namoroc,VINTAR,2915,LAO
Parparoroc,VINTAR,2915,LAO
Parut,VINTAR,2915,LAO
San Jose (Lipay),VINTAR,2915,LAO
San Pedro (Pob.),VINTAR,2915,LAO
San Ramon (Pob.),VINTAR,2915,LAO
Santa Maria (Pob.),VINTAR,2915,LAO
Visaya,VINTAR,2915,LAO
Banocboc,VINZONS,4603,DTE
Cagbalogo,VINZONS,4603,DTE
Calangcawan Sur,VINZONS,4603,DTE
Mangcayo,VINZONS,4603,DTE
Manlucugan,VINZONS,4603,DTE
Matango,VINZONS,4603,DTE
Pinagtigasan,VINZONS,4603,DTE
Barangay II (Pob.),VINZONS,4603,DTE
Barangay III (Pob.),VINZONS,4603,DTE
Santo Domingo,VINZONS,4603,DTE
Sula,VINZONS,4603,DTE
Balisong,TAAL,4208,BAT
Bolbok,TAAL,4208,BAT
Butong,TAAL,4208,BAT
Cawit,TAAL,4208,BAT
Cubamba,TAAL,4208,BAT
Gahol,TAAL,4208,BAT
Iba,TAAL,4208,BAT
Imamawo,TAAL,4208,BAT
Luntal,TAAL,4208,BAT
Niogan,TAAL,4208,BAT
Pansol,TAAL,4208,BAT
Santo Nino Ibaba,LOPEZ,4316,LUC
New Siquijor,MUTIA,7107,DPL
Poblacion,MUTIA,7107,DPL
Nato,SAGnAY,4421,NAG
Patitinan,SAGnAY,4421,NAG
Alipit,SANTA CRUZ,4009,LAG
Bubukal,SANTA CRUZ,4009,LAG
Calios,SANTA CRUZ,4009,LAG
Gatid,SANTA CRUZ,4009,LAG
Labuin,SANTA CRUZ,4009,LAG
Oogong,SANTA CRUZ,4009,LAG
Palasan,SANTA CRUZ,4009,LAG
Barangay I (Pob.),SANTA CRUZ,4009,LAG
Barangay III (Pob.),SANTA CRUZ,4009,LAG
Barangay IV (Pob.),SANTA CRUZ,4009,LAG
San Jose,SANTA CRUZ,4009,LAG
San Juan,SANTA CRUZ,4009,LAG
San Pablo Sur,SANTA CRUZ,4009,LAG
Santo Angel Central,SANTA CRUZ,4009,LAG
Santo Angel Sur,SANTA CRUZ,4009,LAG
Basiad,SANTA ELENA,4611,DTE
